codigo;abc;tipo;saldo_manut;provid_compras;recebimento_esperado;transito_manut;stage_manut;recepcao_manut;pendente_ri;pecas_teste_kit;pecas_teste;fornecedor_reparo;laboratorio;wr;wrcr;stage_wr;cmm;coef_perda
VOZR-085883;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
KOXR-061501;C;10;60;0;0;0;0;0;2;0;0;0;0;0;0;0;0.17;0
YOOR-091652;C;20;47;0;0;0;0;0;0;9;0;0;0;0;0;0;0;1
JOUR-004916;C;10;30;0;0;0;0;0;0;0;0;0;0;16;0;0;1.5;0
WOUR-041986;C;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MORR-032489;C;20;462;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
NOAR-040738;C;20;5;0;0;0;0;0;0;10;0;0;0;1;0;0;0;1
JSEP-014770;C;20;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
ESRP-054136;C;10;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
EAFO-050903;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
UONR-044898;C;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.51;0
ESAP-082973;C;20;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;1
IORR-060888;C;20;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
HCTB-008622;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
IOMR-076238;C;20;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1
OOTR-092106;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
ASTP-011174;C;20;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;1
COGR-018943;C;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LOVR-098203;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
WSNP-012343;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
POXR-063065;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
FOHR-005465;C;20;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
ROQR-012635;A;20;1307;1000;0;602;31;0;0;163;0;0;0;221;0;65;474.17;0
YSWP-003265;C;20;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
IOYR-048712;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
IODR-098106;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
KMUC-000354;C;20;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
ISAP-192696;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
CSPP-070188;C;10;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0
EOWR-046978;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
SSYP-083098;C;20;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
RAXO-000617;C;10;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ROER-013411;C;20;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1
OOIR-061891;C;20;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;1
ZOHR-058932;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
MOUR-063468;C;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NOTR-085913;C;20;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
WOSR-063918;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OOJR-081679;C;20;49;0;0;0;23;0;0;0;0;0;0;0;0;0;0;1
JOWR-015525;C;20;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
SOIR-052071;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
DMTC-020922;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
BOVR-073503;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
WOMR-003531;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
COPR-011650;C;19;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
HOTR-082826;C;20;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GONR-053326;C;20;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
WOUR-022168;C;20;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
SOIR-055569;C;19;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BOMR-075080;C;20;49;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
AMTC-090412;C;10;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0.17;0
JSQP-096412;C;10;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
BOJR-065614;C;19;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0
ZSXP-182926;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
NOPR-068055;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
ZONR-042200;C;20;115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
ZOJR-053625;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
POYR-070598;C;20;226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AASO-070485;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
HOGR-082940;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
NOER-034534;C;10;29;0;0;0;0;0;0;0;0;0;0;53;0;0;0.17;0
ZOMR-068242;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
YONR-058470;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
DOMR-056989;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
LOHR-006036;C;19;13;210;0;0;0;0;0;29;0;0;0;0;0;0;0;0
FOFR-016292;C;10;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0
JOFR-072647;C;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
WMVC-070446;C;19;15;0;0;0;0;0;0;0;0;0;0;0;0;0;1.85;0.038402458
EOYR-055901;C;19;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0
MOAR-014192;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
IAWO-010195;C;20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
QSIP-083826;C;10;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0
BOAR-082001;C;20;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
POSR-081667;C;20;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
WOPR-088253;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
COFR-094935;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
OOZR-003497;C;20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
EMWC-060432;C;20;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
UAZO-060112;C;20;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
XODR-024083;C;20;41;0;0;1;0;0;0;0;0;0;0;2;0;0;0;1
QMIC-030785;C;20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
HSNP-051976;C;20;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;1
YORR-003768;C;10;0;0;0;3;0;0;0;0;0;0;0;3;0;0;0;0
LSUP-023594;C;10;0;0;0;0;0;0;0;1;0;0;0;15;0;0;0;0
QOFR-045231;C;20;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0.68;1
VORR-035845;C;19;14;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
IOLR-048000;C;19;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
VONR-045485;C;20;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
JMUC-070572;C;20;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
GOCR-016263;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
EOWR-076478;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
TOYR-071991;C;20;22;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
OOOR-064353;C;20;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;1
VOJR-026732;C;10;0;0;0;12;0;0;0;1;0;0;0;0;0;0;0;0
AOGR-080806;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.34;1
VSFP-013705;C;10;27;0;0;0;0;0;0;0;0;0;0;0;0;0;73.88;0.248756219
WOAR-086031;C;10;0;8;0;0;0;0;0;0;2;0;0;14;0;0;0.17;0
TOZR-062390;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
IOKR-032036;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
TOZR-030578;C;20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
QSEP-043973;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
KOHR-048030;C;20;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
WAZO-010811;C;20;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
WOMR-074788;C;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.165016502
JQQB-014635;C;10;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0
FOIR-040475;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
IOIR-061098;C;20;5;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1
GORR-055117;C;19;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1.34;1
TOTR-030728;C;19;2;50;0;0;0;0;0;0;0;0;0;115;0;0;0;0
DOAR-053349;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.84;1
DOER-081758;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
QOVR-043856;C;20;0;0;0;14;0;0;0;3;0;0;0;0;0;0;0;1
ZOTR-091906;C;10;2;0;0;0;0;0;0;0;0;0;0;1;0;0;9.99;0
SOQR-083249;C;19;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
BOJR-050719;C;20;13;0;0;0;0;0;0;207;0;0;0;0;0;0;0;1
WOER-075114;C;20;314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
OOVR-020466;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
HSBP-013978;C;20;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
XOMR-042244;C;20;12;0;0;0;0;0;0;0;0;0;0;0;0;0;12.34;1
EOGR-082349;C;20;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
OOFR-084313;C;20;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
SOZR-011201;C;20;536;0;0;0;0;0;0;249;0;0;0;0;0;0;0;1
UOVR-082710;C;20;154;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
MOFR-096392;C;20;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;1
QOQR-004918;C;10;0;23;0;1;0;0;0;0;0;0;0;5;0;0;0;0
GOFR-021160;C;19;0;0;0;0;0;0;0;29;0;0;0;31;0;0;0;0
DOAR-025342;C;10;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.17;0
ASAP-011876;C;10;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
OONR-068150;C;10;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
AOQR-096867;C;20;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
WOMR-015038;C;19;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0
CSJP-132526;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.248756219
ZOCR-041043;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
ROJR-052331;C;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SSQP-103714;C;20;469;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
NOZR-084223;C;19;116;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
KOJR-065995;C;10;117;0;0;0;0;0;0;0;0;0;0;28;0;0;0;0
VOZR-012070;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
GOXR-003756;C;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.06
FOAR-054435;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
XOSR-068711;C;20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
KOAR-001616;C;20;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1
VOMR-062461;C;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COAR-061544;C;20;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
COWR-012314;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
AOZR-071825;C;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DOMR-098974;C;20;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
YOTR-071028;C;20;8;0;0;0;0;0;0;178;0;0;0;0;0;0;0;1
TOAR-054823;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
NCNB-081364;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
ROER-065819;C;19;139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SOTR-064276;C;20;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
TOOR-000873;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
RONR-082828;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
UOSR-016708;C;20;0;0;0;0;0;0;0;1;0;0;0;4;0;0;0;1
VSVP-071951;C;20;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1
LOAR-050986;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
FOLR-072169;C;10;5;0;0;0;1;0;0;0;15;0;0;107;0;0;0;0
OOMR-003953;C;20;18;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1
EOAR-012226;C;20;22;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1
WOYR-053708;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
SORR-023600;C;20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
JOCR-085029;C;20;2;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1
LOER-013765;C;20;36;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1
KOQR-055117;C;20;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
PSOP-041112;C;20;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
POJR-060942;C;19;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZOCR-016888;C;10;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
EOIR-011999;C;19;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MSEP-061412;C;20;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
FOER-095745;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
QOSR-014730;C;20;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
ZEWF-040514;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
EODR-086514;C;20;124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
LOPR-001506;C;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
YOQR-023049;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
ESEP-054720;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
WOSR-003071;C;19;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UQMB-032556;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
IOBR-078203;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
EOIR-078268;C;19;147;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0
FORR-095594;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
ASBP-013768;C;20;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;1
UOQR-022234;C;19;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
WCOB-031172;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
NOCR-062885;C;20;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
AMPC-010075;C;10;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0
ROUR-000161;C;20;20130;0;0;0;0;0;0;0;0;0;0;0;0;0;0.67;1
SOLR-004972;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
OOZR-010175;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
FSNP-011035;C;19;15;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
HOZR-070059;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
EOGR-005047;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
CSZP-062995;C;20;34;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
VOAR-003754;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
WOUR-015839;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
ZSJP-184514;C;19;17;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
HOZR-024928;C;20;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OSNP-094859;C;20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
GONR-055259;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
IOIR-071106;C;20;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1
XOCR-091842;C;20;297;0;0;0;0;0;0;3;0;0;0;0;0;0;10.84;1
PSGP-044861;C;20;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1
GSYP-013074;C;20;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
KOBR-022558;C;20;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
VOTR-061302;C;20;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17;1
CSOP-042305;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
OSIP-082345;C;20;129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
EONR-082046;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IORR-068006;C;20;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
OOGR-094843;C;20;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
WOIR-044878;C;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GORR-044255;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
ZOHR-064436;C;19;0;0;0;0;0;0;0;0;0;0;0;95;0;0;0;0
EMRC-000565;C;20;25;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1
BOOR-071460;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
MOLR-074915;C;19;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0
LOCR-051622;B;20;2159;0;100;2;27;0;0;18;0;0;0;18;0;0;293.84;1
GCSB-020059;C;20;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
BORR-054501;C;20;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
BOPR-046059;A;20;1139;1000;0;27;16;0;0;557;0;0;0;1818;0;0;499.34;0
DOHR-015191;C;10;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
OOYR-086601;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
TOVR-001265;C;20;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
ZOJR-072680;C;20;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
VOWR-020200;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
MSWP-091513;C;20;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
KSIP-016250;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
COVR-023277;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
KOZR-090560;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
AOFR-063071;C;20;43;0;0;22;0;0;0;0;0;0;0;0;0;0;0;1
KODR-052332;C;10;12;0;0;0;0;0;0;0;0;0;0;43;0;0;0;0
LSZP-094477;C;10;3;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
USTP-153027;C;20;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
JABO-070127;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
WOGR-022739;C;10;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ROBR-051905;C;10;9;0;0;7;0;0;0;0;0;0;0;20;0;0;0;0
UOAR-034120;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.68;1
AQMB-040983;C;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
JMYC-000309;C;10;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
DOAR-041522;C;10;0;0;0;0;0;0;0;11;0;0;0;0;0;0;7.35;0
BOGR-061038;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
TOWR-043111;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
ROJR-095173;C;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UOKR-090952;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
ROLR-054315;C;10;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
VOSR-055200;C;20;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1
LOMR-015040;C;20;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
NOPR-094900;C;20;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;1
UOAR-065996;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
ROBR-018886;C;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
WOOR-075400;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.34;1
YOWR-033788;C;20;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17;0.142450142
IOWR-025393;C;20;113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
SOJR-041975;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
HOAR-002617;C;20;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0
OOMR-022525;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
AOGR-022580;C;20;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;1
COPR-032625;C;20;112;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
IOER-062294;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
DOOR-085452;C;10;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
SOBR-026922;C;20;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
HOZR-033465;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
DOCR-003009;C;20;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
BSUP-065045;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
HOAR-082816;C;20;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;1
QOIR-032082;C;20;0;0;0;56;0;0;0;0;0;0;0;29;0;0;0;1
DOCR-065667;C;19;414;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
HOZR-026930;C;20;0;0;0;0;0;1;0;15;0;0;0;0;0;0;0;1
JOVR-053725;C;20;15;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1
YOSR-086817;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
KOSR-022172;C;20;4344;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
SSXP-193664;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17;1
FOMR-000353;B;20;1723;50;0;6;8;0;0;784;0;0;0;147;0;0;336.13;0.197568131
NOVR-020092;C;20;0;0;0;0;126;0;0;0;0;0;0;0;0;0;0;1
OMLC-050852;C;10;0;0;0;0;0;0;0;0;0;0;0;341;0;0;0.17;0
CSIP-073770;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
WSTP-024087;C;20;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;1
DSCP-053263;C;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
WOYR-085032;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
GONR-022109;C;20;53;30;0;0;0;0;0;0;0;0;0;0;0;0;0;1
XOVR-025195;C;20;0;0;0;0;0;0;0;4;0;0;0;9;0;0;0;1
QOZR-017869;C;20;43;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1
POXR-003579;C;20;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1
DONR-010138;C;19;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;1
NOGR-081545;C;20;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1
RORR-014995;C;20;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
SOXR-072772;C;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0.34;0
WOWR-011628;C;20;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
QSBP-102523;C;20;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;1
PORR-094321;C;20;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
ROMR-093278;C;20;14;0;0;0;0;0;0;4;0;0;0;0;0;0;0;1
SOPR-020884;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
KMJC-000108;C;10;3;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
EOFR-073290;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
BOFR-083379;C;10;0;0;0;0;1;0;0;0;0;0;0;12;0;0;0;0
JORR-026382;C;20;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
VOER-000421;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
IOIR-078413;C;20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
XOER-080181;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
NSLP-091983;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
WAAO-020022;C;20;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
BOUR-031094;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
WOWR-021352;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
EOWR-074755;C;20;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1.19;1
ECWB-019315;C;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
WOGR-002228;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
CONR-052096;C;20;14;0;0;0;0;0;0;285;0;0;0;0;0;0;0;1
IOMR-033090;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
LOWR-091387;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
OOOR-053679;C;20;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
DOTR-083362;C;19;746;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
YOCR-003259;C;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
CONR-012724;C;19;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.326797386
